Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Outlet_Age,Price_per_unit_wt,Visibility_Ratio,Is_Low_Fat,MRP_bin
FDL34,16.0,Low Fat,0.040938155,Snack Foods,141.1496,OUT035,2004,Small,Tier 2,Supermarket Type1,4516.7872,21,8.82185,0.5786372878697017,1,"(118.765, 143.013]"
FDL38,12.305705009276437,Regular,0.014661762,Canned,89.1172,OUT027,1985,Medium,Tier 3,Supermarket Type3,2319.6472,40,7.241941841838447,0.20723557764318043,0,"(84.689, 102.133]"
DRL11,10.5,Low Fat,0.048213766,Hard Drinks,159.6946,OUT018,2009,Medium,Tier 3,Supermarket Type2,3629.2758,16,15.209009523809524,0.6814738670129232,1,"(159.433, 177.783]"
FDO40,17.1,Low Fat,0.032761024,Frozen Foods,148.8392,OUT018,2009,Medium,Tier 3,Supermarket Type2,2087.9488,16,8.704046783625731,0.4630582417598988,1,"(143.013, 159.433]"
DRZ24,7.535,Low Fat,0.08198411300000001,Soft Drinks,121.644,OUT045,2002,Unknown,Tier 2,Supermarket Type1,1557.972,23,16.143861977438622,1.1587983091744893,1,"(118.765, 143.013]"
FDM52,15.1,Low Fat,0.025988508,Frozen Foods,146.6076,OUT035,2004,Small,Tier 2,Supermarket Type1,2364.9216,21,9.709112582781456,0.3673326212405041,1,"(143.013, 159.433]"
FDM52,15.1,Low Fat,0.026140452,Frozen Foods,149.0076,OUT017,2007,Unknown,Tier 2,Supermarket Type1,4138.6128,18,9.86805298013245,0.36948026233639797,1,"(143.013, 159.433]"
FDV49,10.0,Low Fat,0.025932408,Canned,264.7226,OUT018,2009,Medium,Tier 3,Supermarket Type2,3171.8712,16,26.47226,0.36653967998925596,1,"(231.2, 266.888]"
FDF47,20.85,Low Fat,0.098170402,Starchy Foods,224.0746,OUT017,2007,Unknown,Tier 2,Supermarket Type1,2243.746,18,10.746983213429257,1.387582199597377,1,"(194.486, 231.2]"
FDF56,16.7,Regular,0.119439636,Fruits and Vegetables,182.1976,OUT035,2004,Small,Tier 2,Supermarket Type1,724.3904,21,10.910035928143712,1.6882105956945153,0,"(177.783, 194.486]"
FDW12,8.315,Regular,0.059540542,Baking Goods,143.6444,OUT010,1998,Unknown,Tier 3,Grocery Store,145.1444,27,17.275333734215273,0.8415713346430016,0,"(143.013, 159.433]"
FDY09,12.987879554655871,Low Fat,0.044122209,Snack Foods,173.8054,OUT019,1985,Small,Tier 1,Grocery Store,175.1054,40,13.382122868370345,0.6236420608251678,1,"(159.433, 177.783]"
FDY55,16.75,Low Fat,0.081304829,Fruits and Vegetables,258.4988,OUT035,2004,Small,Tier 2,Supermarket Type1,4111.9808,21,15.43276417910448,1.1491970203168627,1,"(231.2, 266.888]"
FDU36,12.277108208955223,Low Fat,0.081014461,Baking Goods,98.8384,OUT019,1985,Small,Tier 1,Grocery Store,492.692,40,8.050625466337818,1.1450928355531833,1,"(84.689, 102.133]"
NCR06,12.5,Low Fat,0.006775667,Household,42.9112,OUT049,1999,Medium,Tier 1,Supermarket Type1,1022.6688,26,3.432896,0.09577015809306108,1,"(31.288999999999998, 52.796]"
FDW24,6.8,Low Fat,0.03749705,Baking Goods,49.9034,OUT046,1997,Small,Tier 1,Supermarket Type1,194.4136,28,7.338735294117647,0.5299992467934767,1,"(31.288999999999998, 52.796]"
FDF16,7.3,Low Fat,0.086060695,Frozen Foods,149.8076,OUT013,1987,High,Tier 3,Supermarket Type1,2808.3444,38,20.521589041095893,1.2164184523455346,1,"(143.013, 159.433]"
NCR18,15.85,Low Fat,0.020519478,Household,42.5112,OUT049,1999,Medium,Tier 1,Supermarket Type1,852.224,26,2.682094637223975,0.29003102602992276,1,"(31.288999999999998, 52.796]"
DRD01,12.1,Regular,0.061163967,Soft Drinks,56.5614,OUT035,2004,Small,Tier 2,Supermarket Type1,828.921,21,4.674495867768595,0.8645175138017808,0,"(52.796, 84.689]"
FDS15,9.195,Regular,0.07821891,Meat,107.6596,OUT045,2002,Unknown,Tier 2,Supermarket Type1,323.5788,23,11.708493746601413,1.1055793291740748,0,"(102.133, 118.765]"
FDT19,7.59,Regular,0.14492016,Fruits and Vegetables,174.708,OUT013,1987,High,Tier 3,Supermarket Type1,2942.836,38,23.01818181818182,2.048363155106605,0,"(159.433, 177.783]"
FDE59,12.15,Low Fat,0.062235983,Starchy Foods,34.5532,OUT013,1987,High,Tier 3,Supermarket Type1,359.532,38,2.843884773662551,0.8796698437197492,1,"(31.288999999999998, 52.796]"
FDE04,19.75,Regular,0.030166924,Frozen Foods,179.766,OUT010,1998,Unknown,Tier 3,Grocery Store,719.064,27,9.102075949367087,0.42639212946287924,0,"(177.783, 194.486]"
NCV17,18.85,Low Fat,0.016104504,Health and Hygiene,130.2626,OUT035,2004,Small,Tier 2,Supermarket Type1,2360.9268,21,6.910482758620689,0.22762790646150916,1,"(118.765, 143.013]"
FDC17,12.15,Low Fat,0.01544786,Frozen Foods,211.2928,OUT013,1987,High,Tier 3,Supermarket Type1,2735.1064,38,17.39035390946502,0.21834662098941324,1,"(194.486, 231.2]"
FDI45,13.1,Low Fat,0.037574137,Fruits and Vegetables,174.2054,OUT035,2004,Small,Tier 2,Supermarket Type1,3677.2134,21,13.29812213740458,0.5310888272254725,1,"(159.433, 177.783]"
FDZ33,12.987879554655871,Low Fat,0.106876976,Snack Foods,146.7076,OUT027,1985,Medium,Tier 3,Supermarket Type3,3842.9976,40,11.295731484313661,1.5106446181650153,1,"(143.013, 159.433]"
FDJ56,13.224769381746812,Low Fat,0.32111501,Fruits and Vegetables,100.77,OUT019,1985,Small,Tier 1,Grocery Store,199.74,40,7.619792609698397,4.538776075293383,1,"(84.689, 102.133]"
FDN25,7.895,Regular,0.061124626,Breakfast,58.5588,OUT013,1987,High,Tier 3,Supermarket Type1,171.7764,38,7.417200759974667,0.863961451381721,0,"(52.796, 84.689]"
FDC10,12.987879554655871,Regular,0.127599399,Snack Foods,118.9098,OUT019,1985,Small,Tier 1,Grocery Store,120.5098,40,9.155443696532698,1.8035441551082099,0,"(118.765, 143.013]"
FDQ22,16.75,Low Fat,0.029785889,Snack Foods,38.9822,OUT049,1999,Medium,Tier 1,Supermarket Type1,628.5152,26,2.32729552238806,0.42100641877358624,1,"(31.288999999999998, 52.796]"
NCR54,16.35,Low Fat,0.10767154425,Household,198.211,OUT035,2004,Small,Tier 2,Supermarket Type1,2946.165,21,12.122996941896025,1.5218753836259251,1,"(194.486, 231.2]"
DRK11,8.21,Low Fat,0.010762387,Hard Drinks,149.5392,OUT035,2004,Small,Tier 2,Supermarket Type1,1789.6704,21,18.21427527405603,0.15212015355074346,1,"(143.013, 159.433]"
DRI37,15.85,Low Fat,0.108206497,Soft Drinks,58.3904,OUT017,2007,Unknown,Tier 2,Supermarket Type1,468.7232,18,3.6839369085173503,1.5294366332327636,1,"(52.796, 84.689]"
FDX37,16.2,Low Fat,0.063127333,Canned,100.47,OUT049,1999,Medium,Tier 1,Supermarket Type1,1597.92,26,6.201851851851852,0.8922685635824946,1,"(84.689, 102.133]"
FDF05,17.5,Low Fat,0.02687089,Frozen Foods,264.491,OUT046,1997,Small,Tier 1,Supermarket Type1,3681.874,28,15.113771428571427,0.37980458357845126,1,"(231.2, 266.888]"
FDW36,12.277108208955223,Low Fat,0.099681705,Baking Goods,107.4622,OUT019,1985,Small,Tier 1,Grocery Store,317.5866,40,8.753054723555701,1.4089435987388217,1,"(102.133, 118.765]"
FDI04,13.65,Regular,0.072898645,Frozen Foods,198.1426,OUT035,2004,Small,Tier 2,Supermarket Type1,1977.426,21,14.515941391941391,1.0303804417218165,0,"(194.486, 231.2]"
FDB04,11.35,Regular,0.063354531,Dairy,88.9856,OUT045,2002,Unknown,Tier 2,Supermarket Type1,1230.3984,23,7.840140969162996,0.8954798767090737,0,"(84.689, 102.133]"
FDU38,10.8,Low Fat,0.082534287,Dairy,191.1504,OUT035,2004,Small,Tier 2,Supermarket Type1,4410.2592,21,17.699111111111108,1.1665747024002324,1,"(177.783, 194.486]"
FDY28,7.47,Regular,0.152024355,Frozen Foods,211.8218,OUT013,1987,High,Tier 3,Supermarket Type1,1496.0526,38,28.35633199464525,2.1487768676272965,0,"(194.486, 231.2]"
FDP20,19.85,Low Fat,0.045669236,Fruits and Vegetables,126.402,OUT046,1997,Small,Tier 1,Supermarket Type1,1012.016,28,6.3678589420654905,0.6455083981708836,1,"(118.765, 143.013]"
FDC29,8.39,Regular,0.024342578,Frozen Foods,113.6176,OUT017,2007,Unknown,Tier 2,Supermarket Type1,2862.94,18,13.54202622169249,0.3440683468435905,0,"(102.133, 118.765]"
FDR45,10.8,Low Fat,0.028988288,Snack Foods,239.2222,OUT049,1999,Medium,Tier 1,Supermarket Type1,6692.6216,26,22.150203703703703,0.4097327871347847,1,"(231.2, 266.888]"
NCC42,15.0,Low Fat,0.044908404,Health and Hygiene,140.2838,OUT046,1997,Small,Tier 1,Supermarket Type1,1404.838,28,9.352253333333334,0.6347544752106407,1,"(118.765, 143.013]"
NCF42,17.35,Low Fat,0.168329848,Household,176.7712,OUT017,2007,Unknown,Tier 2,Supermarket Type1,2812.3392,18,10.188541786743514,2.3792456380664726,1,"(159.433, 177.783]"
FDZ45,14.1,Low Fat,0.111936685,Snack Foods,198.8084,OUT010,1998,Unknown,Tier 3,Grocery Store,992.042,27,14.099886524822695,1.5821606963363426,1,"(194.486, 231.2]"
FDB23,19.2,Regular,0.005620213,Starchy Foods,226.6062,OUT017,2007,Unknown,Tier 2,Supermarket Type1,5191.2426,18,11.80240625,0.07943848000893153,0,"(194.486, 231.2]"
FDC41,15.6,Low Fat,0.117095014,Frozen Foods,78.067,OUT049,1999,Medium,Tier 1,Supermarket Type1,1148.505,26,5.004294871794872,1.6550707115165488,1,"(52.796, 84.689]"
FDA10,12.987879554655871,Low Fat,0.248301532,Snack Foods,124.1072,OUT019,1985,Small,Tier 1,Grocery Store,245.0144,40,9.5556167946992,3.5095994201588216,1,"(118.765, 143.013]"
NCM26,20.5,Low Fat,0.023274107,Others,154.134,OUT017,2007,Unknown,Tier 2,Supermarket Type1,2909.546,18,7.518731707317072,0.32896612346279996,1,"(143.013, 159.433]"
FDZ58,12.987879554655871,Low Fat,0.091354948,Snack Foods,122.3072,OUT019,1985,Small,Tier 1,Grocery Store,122.5072,40,9.417026042265347,1.2912496751306364,1,"(118.765, 143.013]"
FDW35,10.6,Low Fat,0.011087128,Breads,41.4454,OUT035,2004,Small,Tier 2,Supermarket Type1,1468.089,21,3.909943396226415,0.15671018091030803,1,"(31.288999999999998, 52.796]"
FDX32,15.1,Regular,0.099839365,Fruits and Vegetables,143.3786,OUT035,2004,Small,Tier 2,Supermarket Type1,1733.7432,21,9.49527152317881,1.411172032208907,0,"(143.013, 159.433]"
FDK40,7.035,Low Fat,0.021938404,Frozen Foods,264.691,OUT018,2009,Medium,Tier 3,Supermarket Type2,5785.802,16,37.624875621890546,0.3100867293787377,1,"(231.2, 266.888]"
FDD04,16.0,Low Fat,0.090480206,Dairy,142.4154,OUT017,2007,Unknown,Tier 2,Supermarket Type1,1985.4156,18,8.9009625,1.2788856998008804,1,"(118.765, 143.013]"
FDP28,13.65,Regular,0.080640478,Frozen Foods,262.6936,OUT046,1997,Small,Tier 1,Supermarket Type1,4175.8976,28,19.24495238095238,1.1398068008300901,0,"(231.2, 266.888]"
NCL42,18.85,Low Fat,0.040338009,Household,246.7144,OUT013,1987,High,Tier 3,Supermarket Type1,6615.3888,38,13.088297082228117,0.570154569150066,1,"(231.2, 266.888]"
DRB13,6.115,Regular,0.007043008,Soft Drinks,190.353,OUT035,2004,Small,Tier 2,Supermarket Type1,569.259,21,31.12886345053148,0.09954886944867478,0,"(177.783, 194.486]"
FDC33,8.96,Regular,0.069219165,Fruits and Vegetables,196.5768,OUT018,2009,Medium,Tier 3,Supermarket Type2,2759.0752,16,21.939375,0.9783731070490448,0,"(194.486, 231.2]"
FDO58,19.6,Low Fat,0.039569689,Snack Foods,165.9526,OUT035,2004,Small,Tier 2,Supermarket Type1,2631.2416,21,8.466969387755102,0.5592948076142555,1,"(159.433, 177.783]"
FDE34,9.195,Low Fat,0.180588082,Snack Foods,182.2634,OUT010,1998,Unknown,Tier 3,Grocery Store,363.5268,27,19.82201196302338,2.552508729083451,1,"(177.783, 194.486]"
NCE19,8.97,Low Fat,0.09301462,Household,52.7956,OUT046,1997,Small,Tier 1,Supermarket Type1,1037.3164,28,5.885797101449275,1.3147081847980429,1,"(31.288999999999998, 52.796]"
NCJ18,12.35,Low Fat,0.274405193,Household,117.1124,OUT010,1998,Unknown,Tier 3,Grocery Store,355.5372,27,9.482785425101214,3.8785596628593075,1,"(102.133, 118.765]"
FDF52,9.3,Low Fat,0.066887123,Frozen Foods,183.9292,OUT049,1999,Medium,Tier 1,Supermarket Type1,3283.7256,26,19.77733333333333,0.9454110339395402,1,"(177.783, 194.486]"
FDY04,17.7,Regular,0.042468413,Frozen Foods,162.421,OUT035,2004,Small,Tier 2,Supermarket Type1,1468.089,21,9.176327683615819,0.6002666050399776,0,"(159.433, 177.783]"
DRF49,7.27,Low Fat,0.071188446,Soft Drinks,111.9518,OUT049,1999,Medium,Tier 1,Supermarket Type1,1138.518,26,15.399147180192575,1.0062077619545562,1,"(102.133, 118.765]"
FDX27,20.7,Regular,0.191008614,Dairy,92.8436,OUT010,1998,Unknown,Tier 3,Grocery Store,189.0872,27,4.48519806763285,2.699796958722511,0,"(84.689, 102.133]"
FDV28,16.1,Regular,0.159595473,Frozen Foods,32.8558,OUT013,1987,High,Tier 3,Supermarket Type1,339.558,38,2.0407329192546584,2.2557902683450735,0,"(31.288999999999998, 52.796]"
FDE33,13.224769381746812,Regular,0.086905536,Fruits and Vegetables,78.8644,OUT019,1985,Small,Tier 1,Grocery Store,314.2576,40,5.963385653352171,1.2283597942287028,0,"(52.796, 84.689]"
FDQ37,20.75,Low Fat,0.089186387,Breakfast,193.3478,OUT013,1987,High,Tier 3,Supermarket Type1,6006.1818,38,9.31796626506024,1.2605983119800497,1,"(177.783, 194.486]"
NCG30,20.2,Low Fat,0.112321218,Household,123.6046,OUT046,1997,Small,Tier 1,Supermarket Type1,2988.1104,28,6.119039603960396,1.5875958492448312,1,"(118.765, 143.013]"
NCH29,5.51,Low Fat,0.034668802,Health and Hygiene,98.5726,OUT017,2007,Unknown,Tier 2,Supermarket Type1,1761.7068,18,17.889764065335754,0.49002358711504446,1,"(84.689, 102.133]"
FDV20,20.2,Regular,0.07197039371428571,Fruits and Vegetables,129.0678,OUT017,2007,Unknown,Tier 2,Supermarket Type1,3560.6984,18,6.389495049504951,1.0172601433979844,0,"(118.765, 143.013]"
FDG57,14.7,Low Fat,0.072592873,Fruits and Vegetables,48.5034,OUT018,2009,Medium,Tier 3,Supermarket Type2,874.8612,16,3.2995510204081633,1.0260585302730352,1,"(31.288999999999998, 52.796]"
FDU60,20.0,Regular,0.059889718,Baking Goods,168.5132,OUT035,2004,Small,Tier 2,Supermarket Type1,2874.9244,21,8.42566,0.8465067366812515,0,"(159.433, 177.783]"
NCH30,17.1,Low Fat,0.112402118,Household,112.986,OUT010,1998,Unknown,Tier 3,Grocery Store,113.186,27,6.607368421052631,1.5887393242399466,1,"(102.133, 118.765]"
NCM29,11.5,Low Fat,0.029529474,Health and Hygiene,132.6626,OUT010,1998,Unknown,Tier 3,Grocery Store,262.3252,27,11.535878260869564,0.41738214014722635,1,"(118.765, 143.013]"
FDB12,11.15,Regular,0.105736638,Baking Goods,104.4648,OUT018,2009,Medium,Tier 3,Supermarket Type2,2181.1608,16,9.369040358744394,1.4945265960515428,0,"(102.133, 118.765]"
FDD53,16.2,Low Fat,0.044291251,Frozen Foods,43.3454,OUT049,1999,Medium,Tier 1,Supermarket Type1,503.3448,26,2.675641975308642,0.6260313723223778,1,"(31.288999999999998, 52.796]"
FDI44,16.1,Low Fat,0.100388706,Fruits and Vegetables,76.0328,OUT049,1999,Medium,Tier 1,Supermarket Type1,1853.5872,26,4.722534161490683,1.4189366514584953,1,"(52.796, 84.689]"
FDW56,13.224769381746812,Low Fat,0.070556945,Fruits and Vegetables,191.2162,OUT027,1985,Medium,Tier 3,Supermarket Type3,7504.2318,40,14.458944007289972,0.9972818583341558,1,"(177.783, 194.486]"
FDA01,15.0,Regular,0.054599767,Canned,59.4904,OUT018,2009,Medium,Tier 3,Supermarket Type2,644.4944,16,3.9660266666666666,0.7717363201931705,0,"(52.796, 84.689]"
FDG47,12.8,Low Fat,0.069560905,Starchy Foods,263.0252,OUT013,1987,High,Tier 3,Supermarket Type1,2885.5772,38,20.548843749999996,0.9832034055018352,1,"(231.2, 266.888]"
FDT40,5.985,Low Fat,0.10615428,Frozen Foods,125.2678,OUT035,2004,Small,Tier 2,Supermarket Type1,1017.3424,21,20.930292397660818,1.5004297256425192,1,"(118.765, 143.013]"
FDU20,19.35,Regular,0.021453493,Fruits and Vegetables,120.3098,OUT035,2004,Small,Tier 2,Supermarket Type1,2530.7058,21,6.217560723514211,0.3032327911419465,0,"(118.765, 143.013]"
NCP41,16.6,Low Fat,0.016276741,Health and Hygiene,109.8596,OUT018,2009,Medium,Tier 3,Supermarket Type2,1617.894,16,6.6180481927710835,0.23006237744709254,1,"(102.133, 118.765]"
FDW36,12.277108208955223,Low Fat,0.056656942,Baking Goods,106.2622,OUT027,1985,Medium,Tier 3,Supermarket Type3,2328.9684,40,8.655311836584593,0.8008133062633379,1,"(102.133, 118.765]"
FDN31,11.5,Low Fat,0.072994847,Fruits and Vegetables,189.253,OUT049,1999,Medium,Tier 1,Supermarket Type1,1328.271,26,16.45678260869565,1.0317402016906683,1,"(177.783, 194.486]"
NCU54,8.88,Low Fat,0.165073642,Household,207.727,OUT010,1998,Unknown,Tier 3,Grocery Store,209.727,27,23.39268018018018,2.333221038067155,1,"(194.486, 231.2]"
FDS01,11.6,Low Fat,0.017744999,Canned,177.9686,OUT046,1997,Small,Tier 1,Supermarket Type1,1244.3802,28,15.342120689655173,0.2508153602577002,1,"(177.783, 194.486]"
FDA23,9.8,Low Fat,0.047453947,Baking Goods,101.7016,OUT017,2007,Unknown,Tier 2,Supermarket Type1,1518.024,18,10.377714285714285,0.6707342622253635,1,"(84.689, 102.133]"
FDY08,9.395,Regular,0.171422166,Fruits and Vegetables,139.1838,OUT045,2002,Unknown,Tier 2,Supermarket Type1,1685.8056,23,14.81466737626397,2.422953775395833,0,"(118.765, 143.013]"
FDJ28,12.3,Low Fat,0.021860985,Frozen Foods,193.3162,OUT046,1997,Small,Tier 1,Supermarket Type1,3078.6592,28,15.716764227642276,0.3089924563175901,1,"(177.783, 194.486]"
DRF36,16.1,Low Fat,0.023577298,Soft Drinks,192.6846,OUT046,1997,Small,Tier 1,Supermarket Type1,2866.269,28,11.96798757763975,0.3332515539602541,1,"(177.783, 194.486]"
FDH44,19.1,Regular,0.043304681,Fruits and Vegetables,147.5418,OUT010,1998,Unknown,Tier 3,Grocery Store,294.2836,27,7.724701570680628,0.6120867724962838,0,"(143.013, 159.433]"
NCY54,8.43,Low Fat,0.177971115,Household,174.0422,OUT049,1999,Medium,Tier 1,Supermarket Type1,2069.3064,26,20.645575326215898,2.5155194048863905,1,"(159.433, 177.783]"
FDR59,14.5,Regular,0.106894492,Breads,260.4594,OUT010,1998,Unknown,Tier 3,Grocery Store,1046.6376,27,17.962717241379313,1.5108921967560465,0,"(231.2, 266.888]"
DRA59,8.27,Regular,0.127927931,Soft Drinks,184.8924,OUT046,1997,Small,Tier 1,Supermarket Type1,4442.2176,28,22.357001209189846,1.8081877660735406,0,"(177.783, 194.486]"
FDS55,7.02,Low Fat,0.081623275,Fruits and Vegetables,148.0734,OUT017,2007,Unknown,Tier 2,Supermarket Type1,1930.1542,18,21.09307692307692,1.1536980714700706,1,"(143.013, 159.433]"
FDZ28,20.0,Regular,0.051596927,Frozen Foods,128.0678,OUT045,2002,Unknown,Tier 2,Supermarket Type1,1780.3492,23,6.40339,0.7292929029579127,0,"(118.765, 143.013]"
DRG49,7.81,Low Fat,0.067592098,Soft Drinks,246.0486,OUT045,2002,Unknown,Tier 2,Supermarket Type1,7086.1094,23,31.504302176696545,0.9553754503138477,1,"(231.2, 266.888]"
FDH21,12.552843137254904,Low Fat,0.054670967,Seafood,158.6604,OUT019,1985,Small,Tier 1,Grocery Store,316.9208,40,12.639399557947186,0.7727426912642733,1,"(143.013, 159.433]"
NCN19,13.1,Low Fat,0.012089479,Others,189.853,OUT013,1987,High,Tier 3,Supermarket Type1,3415.554,38,14.49259541984733,0.17087783609978796,1,"(177.783, 194.486]"
FDP25,15.2,Low Fat,0.021250528,Canned,216.5824,OUT045,2002,Unknown,Tier 2,Supermarket Type1,5241.1776,23,14.24884210526316,0.30036399754017146,1,"(194.486, 231.2]"
DRH59,10.8,Low Fat,0.05843345,Hard Drinks,74.738,OUT046,1997,Small,Tier 1,Supermarket Type1,1025.332,28,6.9201851851851846,0.8259232256282635,1,"(52.796, 84.689]"
FDH09,12.6,Low Fat,0.05606697,Seafood,50.7982,OUT035,2004,Small,Tier 2,Supermarket Type1,473.3838,21,4.031603174603175,0.7924743911852387,1,"(31.288999999999998, 52.796]"
NCK54,12.15,Low Fat,0.029569276,Household,115.015,OUT049,1999,Medium,Tier 1,Supermarket Type1,2912.875,26,9.466255144032921,0.417944718537283,1,"(102.133, 118.765]"
FDT21,7.42,Low Fat,0.0204332,Snack Foods,248.9092,OUT045,2002,Unknown,Tier 2,Supermarket Type1,5976.2208,23,33.54571428571428,0.2888115360963187,1,"(231.2, 266.888]"
FDR12,12.277108208955223,Regular,0.055213281,Baking Goods,172.4764,OUT019,1985,Small,Tier 1,Grocery Store,687.1056,40,14.04861772532,0.7804079879082909,0,"(159.433, 177.783]"
FDS25,6.885,Regular,0.1408005,Canned,111.4228,OUT017,2007,Unknown,Tier 2,Supermarket Type1,2984.1156,18,16.183413217138707,1.9901341291686923,0,"(102.133, 118.765]"
NCL05,13.14231395348837,Low Fat,0.047665717,Health and Hygiene,42.177,OUT027,1985,Medium,Tier 3,Supermarket Type3,1255.033,40,3.209252202410287,0.6737275094406365,1,"(31.288999999999998, 52.796]"
NCI30,20.25,Low Fat,0.059268885,Household,246.446,OUT017,2007,Unknown,Tier 2,Supermarket Type1,3695.19,18,12.170172839506172,0.8377316191084149,1,"(231.2, 266.888]"
FDJ26,15.3,Regular,0.084937098,Canned,214.0218,OUT045,2002,Unknown,Tier 2,Supermarket Type1,1068.609,23,13.98835294117647,1.2005370546435978,0,"(194.486, 231.2]"
FDA56,9.21,Low Fat,0.008778413,Fruits and Vegetables,122.4414,OUT049,1999,Medium,Tier 1,Supermarket Type1,1583.9382,26,13.294397394136807,0.12407782153641592,1,"(118.765, 143.013]"
FDM33,15.6,Low Fat,0.08786075233333333,Snack Foods,220.4798,OUT018,2009,Medium,Tier 3,Supermarket Type2,661.1394,16,14.133320512820514,1.2418612279999324,1,"(194.486, 231.2]"
FDP04,15.35,Low Fat,0.013834247,Frozen Foods,62.7168,OUT049,1999,Medium,Tier 1,Supermarket Type1,958.752,26,4.085785016286645,0.1955391288102641,1,"(52.796, 84.689]"
FDR55,12.15,Regular,0.132351411,Fruits and Vegetables,190.3872,OUT045,2002,Unknown,Tier 2,Supermarket Type1,2836.308,23,15.669728395061728,1.8707111130623306,0,"(177.783, 194.486]"
NCZ54,13.384736495388669,Low Fat,0.082955719,Household,164.0552,OUT027,1985,Medium,Tier 3,Supermarket Type3,5523.4768,40,12.256886794635111,1.1725314014625499,1,"(159.433, 177.783]"
NCA53,11.395,Low Fat,0.009893817,Health and Hygiene,50.3034,OUT049,1999,Medium,Tier 1,Supermarket Type1,972.068,26,4.414515138218517,0.1398434158930501,1,"(31.288999999999998, 52.796]"
FDL20,17.1,Low Fat,0.14234115,Fruits and Vegetables,111.9886,OUT046,1997,Small,Tier 1,Supermarket Type1,3002.0922,28,6.549040935672514,2.0119103312851885,1,"(102.133, 118.765]"
FDT26,18.85,Regular,0.067940657,Dairy,119.044,OUT035,2004,Small,Tier 2,Supermarket Type1,1198.44,21,6.315331564986737,0.9603021314117764,0,"(118.765, 143.013]"
NCZ06,19.6,Low Fat,0.094161662,Household,251.9698,OUT046,1997,Small,Tier 1,Supermarket Type1,4566.0564,28,12.855602040816326,1.3309209640977606,1,"(231.2, 266.888]"
